index_i,index_j,prerequisite,timestamp
0,299,0,2024-10-30 22:58:06
0,300,0,2024-10-30 22:58:08
0,301,-2,2024-10-30 22:58:08
0,302,0,2024-10-30 22:58:11
1,2,0,2024-10-30 22:58:15
1,3,0,2024-10-30 22:58:17
1,4,0,2024-10-30 22:58:18
1,5,0,2024-10-30 22:58:19
1,6,0,2024-10-30 22:58:27
1,7,0,2024-10-30 22:58:32
1,8,0,2024-10-30 22:58:39
1,9,0,2024-10-30 22:58:39
1,10,1,2024-10-30 22:58:40
1,11,1,2024-10-30 22:58:41
1,12,0,2024-10-30 22:58:41
1,13,0,2024-10-30 22:58:42
1,14,0,2024-10-30 22:58:47
1,15,0,2024-10-30 22:58:48
1,16,1,2024-10-30 22:58:53
1,17,-2,2024-10-30 22:58:54
1,18,0,2024-10-30 22:58:55
1,19,0,2024-10-30 22:58:58
1,20,0,2024-10-30 22:58:59
1,21,0,2024-10-30 22:59:07
1,22,0,2024-10-30 22:59:07
1,23,0,2024-10-30 22:59:08
1,24,0,2024-10-30 22:59:09
1,25,1,2024-10-30 22:59:12
1,26,0,2024-10-30 22:59:15
1,27,0,2024-10-30 22:59:18
1,28,0,2024-10-30 22:59:18
1,29,0,2024-10-30 22:59:19
1,30,0,2024-10-30 22:59:20
1,31,0,2024-10-30 22:59:28
1,32,0,2024-10-30 22:59:29
1,33,0,2024-10-30 22:59:31
1,34,0,2024-10-30 22:59:32
1,35,0,2024-10-30 22:59:32
1,36,0,2024-10-30 22:59:34
1,37,0,2024-10-30 22:59:40
1,38,-2,2024-10-30 22:59:40
1,39,-2,2024-10-30 22:59:41
1,40,-2,2024-10-30 22:59:42
1,41,-2,2024-10-30 22:59:42
1,42,0,2024-10-30 22:59:45
1,43,0,2024-10-30 22:59:48
1,44,0,2024-10-30 22:59:53
1,45,-2,2024-10-30 22:59:54
1,46,0,2024-10-30 22:59:54
1,47,0,2024-10-30 22:59:55
1,48,0,2024-10-30 22:59:56
1,49,0,2024-10-30 22:59:56
1,50,0,2024-10-30 22:59:57
1,51,1,2024-10-30 22:59:58
1,52,1,2024-10-30 23:00:01
1,53,-2,2024-10-30 23:00:07
1,54,0,2024-10-30 23:00:08
1,55,-1,2024-10-30 23:00:08
1,56,0,2024-10-30 23:00:09
1,57,0,2024-10-30 23:00:12
1,58,0,2024-10-30 23:00:13
1,59,-2,2024-10-30 23:00:16
1,60,1,2024-10-30 23:00:18
1,61,-2,2024-10-30 23:00:19
1,62,-2,2024-10-30 23:00:20
1,63,0,2024-10-30 23:00:20
1,64,-2,2024-10-30 23:00:21
1,65,0,2024-10-30 23:00:29
1,66,0,2024-10-30 23:00:29
1,67,0,2024-10-30 23:00:31
1,68,0,2024-10-30 23:00:32
1,69,0,2024-10-30 23:00:33
1,70,-2,2024-10-30 23:00:36
1,71,0,2024-10-30 23:00:41
1,72,0,2024-10-30 23:00:42
1,73,0,2024-10-30 23:00:43
1,74,0,2024-10-30 23:00:46
1,75,-2,2024-10-30 23:00:47
1,76,1,2024-10-30 23:00:47
1,77,0,2024-10-30 23:00:48
1,78,0,2024-10-30 23:00:49
1,79,0,2024-10-30 23:00:55
1,80,-2,2024-10-30 23:00:56
1,81,0,2024-10-30 23:00:56
1,82,1,2024-10-30 23:01:02
1,83,0,2024-10-30 23:01:06
1,84,-2,2024-10-30 23:01:07
1,85,-2,2024-10-30 23:01:08
1,86,0,2024-10-30 23:01:09
1,87,0,2024-10-30 23:01:09
1,88,-2,2024-10-30 23:01:10
1,89,-2,2024-10-30 23:01:11
1,90,-2,2024-10-30 23:01:15
1,91,1,2024-10-30 23:01:16
1,92,0,2024-10-30 23:01:19
1,93,0,2024-10-30 23:01:19
1,94,0,2024-10-30 23:01:20
1,95,0,2024-10-30 23:01:21
1,96,0,2024-10-30 23:01:21
1,97,-2,2024-10-30 23:01:22
1,98,0,2024-10-30 23:01:31
1,99,0,2024-10-30 23:01:33
1,100,0,2024-10-30 23:01:34
1,101,1,2024-10-30 23:01:34
1,102,-2,2024-10-30 23:01:36
1,103,0,2024-10-30 23:01:41
1,104,0,2024-10-30 23:01:42
1,105,0,2024-10-30 23:01:43
1,106,0,2024-10-30 23:01:44
1,107,0,2024-10-30 23:01:44
1,108,0,2024-10-30 23:01:53
1,109,0,2024-10-30 23:01:56
1,110,1,2024-10-30 23:01:57
1,111,0,2024-10-30 23:01:58
1,112,1,2024-10-30 23:01:59
1,113,0,2024-10-30 23:02:02
1,114,-2,2024-10-30 23:02:03
1,115,0,2024-10-30 23:02:09
1,116,-2,2024-10-30 23:02:11
1,117,1,2024-10-30 23:02:12
1,118,0,2024-10-30 23:02:15
1,119,0,2024-10-30 23:02:21
1,120,0,2024-10-30 23:02:21
1,121,-2,2024-10-30 23:02:22
1,122,0,2024-10-30 23:02:30
1,123,1,2024-10-30 23:02:30
1,124,0,2024-10-30 23:02:31
1,125,-2,2024-10-30 23:02:34
1,126,0,2024-10-30 23:02:35
1,127,0,2024-10-30 23:02:35
1,128,0,2024-10-30 23:02:42
1,129,0,2024-10-30 23:02:42
1,130,0,2024-10-30 23:02:43
1,131,-2,2024-10-30 23:02:48
1,132,-2,2024-10-30 23:02:51
1,133,-2,2024-10-30 23:02:56
1,134,0,2024-10-30 23:02:56
1,135,0,2024-10-30 23:02:57
1,136,-2,2024-10-30 23:02:58
1,137,-2,2024-10-30 23:03:03
1,138,0,2024-10-30 23:03:10
1,139,0,2024-10-30 23:03:11
1,140,1,2024-10-30 23:03:12
1,141,0,2024-10-30 23:03:15
1,142,0,2024-10-30 23:03:18
1,143,0,2024-10-30 23:03:21
1,144,1,2024-10-30 23:03:21
1,145,0,2024-10-30 23:03:22
1,146,-2,2024-10-30 23:03:23
1,147,-2,2024-10-30 23:03:23
1,148,0,2024-10-30 23:03:31
1,149,-2,2024-10-30 23:03:32
1,150,0,2024-10-30 23:03:35
1,151,0,2024-10-30 23:03:36
1,152,0,2024-10-30 23:03:40
1,153,0,2024-10-30 23:03:41
1,154,-1,2024-10-30 23:03:42
1,155,0,2024-10-30 23:03:43
1,156,-2,2024-10-30 23:03:44
1,157,0,2024-10-30 23:03:45
1,158,0,2024-10-30 23:03:47
1,159,0,2024-10-30 23:03:48
1,160,0,2024-10-30 23:03:56
1,161,0,2024-10-30 23:03:57
1,162,0,2024-10-30 23:03:58
1,163,0,2024-10-30 23:03:59
1,164,0,2024-10-30 23:04:00
1,165,0,2024-10-30 23:04:10
1,166,1,2024-10-30 23:04:11
1,167,0,2024-10-30 23:04:11
1,168,-2,2024-10-30 23:04:12
1,169,0,2024-10-30 23:04:13
1,170,1,2024-10-30 23:04:15
1,171,0,2024-10-30 23:04:17
1,172,0,2024-10-30 23:04:18
1,173,0,2024-10-30 23:04:23
1,174,0,2024-10-30 23:04:24
1,175,-2,2024-10-30 23:04:25
1,176,-2,2024-10-30 23:04:31
1,177,-2,2024-10-30 23:04:31
1,178,-2,2024-10-30 23:04:32
1,179,-2,2024-10-30 23:04:32
1,180,0,2024-10-30 23:04:34
1,181,0,2024-10-30 23:04:34
1,182,-2,2024-10-30 23:04:35
1,183,0,2024-10-30 23:04:35
1,184,0,2024-10-30 23:04:36
1,185,0,2024-10-30 23:04:37
1,186,0,2024-10-30 23:04:43
1,187,-2,2024-10-30 23:04:44
1,188,-2,2024-10-30 23:04:53
1,189,0,2024-10-30 23:04:56
1,190,0,2024-10-30 23:04:58
1,191,-2,2024-10-30 23:04:59
1,192,0,2024-10-30 23:05:00
1,193,0,2024-10-30 23:05:06
1,194,-2,2024-10-30 23:05:09
1,195,-2,2024-10-30 23:05:09
1,196,0,2024-10-30 23:05:10
1,197,-2,2024-10-30 23:05:11
1,198,1,2024-10-30 23:05:11
1,199,-2,2024-10-30 23:05:13
1,200,0,2024-10-30 23:05:13
1,201,1,2024-10-30 23:05:17
1,202,0,2024-10-30 23:05:18
1,203,0,2024-10-30 23:05:23
1,204,0,2024-10-30 23:05:24
1,205,0,2024-10-30 23:05:24
1,206,-2,2024-10-30 23:05:25
1,207,0,2024-10-30 23:05:31
1,208,-2,2024-10-30 23:05:32
1,209,-2,2024-10-30 23:05:33
1,210,0,2024-10-30 23:05:38
1,211,0,2024-10-30 23:05:44
1,212,0,2024-10-30 23:05:45
1,213,-2,2024-10-30 23:05:46
1,214,-2,2024-10-30 23:05:48
1,215,-2,2024-10-30 23:05:49
1,216,-2,2024-10-30 23:05:58
1,217,-2,2024-10-30 23:05:58
1,218,0,2024-10-30 23:05:59
1,219,0,2024-10-30 23:06:00
1,220,0,2024-10-30 23:06:06
1,221,1,2024-10-30 23:06:11
1,222,0,2024-10-30 23:06:12
1,223,1,2024-10-30 23:06:12
1,224,0,2024-10-30 23:06:13
1,225,0,2024-10-30 23:06:15
1,226,0,2024-10-30 23:06:18
1,227,1,2024-10-30 23:06:23
1,228,0,2024-10-30 23:06:23
1,229,0,2024-10-30 23:06:24
1,230,0,2024-10-30 23:06:25
1,231,1,2024-10-30 23:06:26
1,232,1,2024-10-30 23:06:32
1,233,0,2024-10-30 23:06:33
1,234,0,2024-10-30 23:06:34
1,235,0,2024-10-30 23:06:35
1,236,0,2024-10-30 23:06:38
1,237,1,2024-10-30 23:06:38
1,238,0,2024-10-30 23:06:43
1,239,0,2024-10-30 23:06:44
1,240,0,2024-10-30 23:06:45
1,241,-2,2024-10-30 23:06:46
1,242,0,2024-10-30 23:06:47
1,243,0,2024-10-30 23:06:50
1,244,-2,2024-10-30 23:06:50
1,245,0,2024-10-30 23:06:58
1,246,0,2024-10-30 23:06:59
1,247,0,2024-10-30 23:06:59
1,248,0,2024-10-30 23:07:00
1,249,-2,2024-10-30 23:07:01
1,250,1,2024-10-30 23:07:02
1,251,-2,2024-10-30 23:07:04
1,252,-2,2024-10-30 23:07:08
1,253,0,2024-10-30 23:07:11
1,254,0,2024-10-30 23:07:12
1,255,1,2024-10-30 23:07:12
1,256,-2,2024-10-30 23:07:13
1,257,1,2024-10-30 23:07:14
1,258,0,2024-10-30 23:07:15
1,259,1,2024-10-30 23:07:16
1,260,1,2024-10-30 23:07:17
1,261,0,2024-10-30 23:07:18
1,262,0,2024-10-30 23:07:20
1,263,0,2024-10-30 23:07:25
1,264,0,2024-10-30 23:07:26
1,265,0,2024-10-30 23:07:27
1,266,0,2024-10-30 23:07:35
1,267,0,2024-10-30 23:07:37
1,268,-2,2024-10-30 23:07:44
1,269,0,2024-10-30 23:07:45
1,270,0,2024-10-30 23:07:46
1,271,-2,2024-10-30 23:07:47
1,272,0,2024-10-30 23:07:48
1,273,0,2024-10-30 23:07:50
1,274,0,2024-10-30 23:07:53
1,275,0,2024-10-30 23:07:54
1,276,0,2024-10-30 23:07:59
1,277,-2,2024-10-30 23:08:00
1,278,1,2024-10-30 23:08:02
1,279,1,2024-10-30 23:08:03
1,280,0,2024-10-30 23:08:08
1,281,-2,2024-10-30 23:08:11
1,282,0,2024-10-30 23:08:11
1,283,-1,2024-10-30 23:08:12
1,284,-2,2024-10-30 23:08:13
1,285,1,2024-10-30 23:08:13
1,286,1,2024-10-30 23:08:14
1,287,1,2024-10-30 23:08:15
1,288,0,2024-10-30 23:08:16
1,289,-2,2024-10-30 23:08:19
1,290,0,2024-10-30 23:08:22
1,291,1,2024-10-30 23:08:25
1,292,1,2024-10-30 23:08:25
1,293,0,2024-10-30 23:08:26
1,294,0,2024-10-30 23:08:27
1,295,1,2024-10-30 23:08:27
1,296,0,2024-10-30 23:08:33
1,297,-2,2024-10-30 23:08:34
1,298,1,2024-10-30 23:08:35
1,299,-1,2024-10-30 23:08:35
1,300,0,2024-10-30 23:08:37
1,301,1,2024-10-30 23:08:38
1,302,0,2024-10-30 23:08:39
2,3,-2,2024-10-30 23:08:39
2,4,0,2024-10-30 23:08:46
2,5,-2,2024-10-30 23:08:46
2,6,1,2024-10-30 23:08:47
2,7,0,2024-10-30 23:08:48
2,8,-2,2024-10-30 23:08:50
2,9,0,2024-10-30 23:08:51
2,10,-2,2024-10-30 23:08:51
2,11,0,2024-10-30 23:09:00
2,12,0,2024-10-30 23:09:00
2,13,0,2024-10-30 23:09:01
2,14,0,2024-10-30 23:09:02
2,15,-2,2024-10-30 23:09:02
2,16,0,2024-10-30 23:09:04
2,17,0,2024-10-30 23:09:13
2,18,0,2024-10-30 23:09:15
2,19,0,2024-10-30 23:09:16
2,20,0,2024-10-30 23:09:17
2,21,1,2024-10-30 23:09:20
2,22,0,2024-10-30 23:09:26
2,23,0,2024-10-30 23:09:26
2,24,0,2024-10-30 23:09:27
2,25,0,2024-10-30 23:09:28
2,26,0,2024-10-30 23:09:33
2,27,0,2024-10-30 23:09:34
2,28,0,2024-10-30 23:09:37
2,29,-2,2024-10-30 23:09:39
2,30,0,2024-10-30 23:09:41
2,31,0,2024-10-30 23:09:46
2,32,0,2024-10-30 23:09:47
2,33,0,2024-10-30 23:09:48
2,34,0,2024-10-30 23:09:49
2,35,0,2024-10-30 23:09:51
2,36,-2,2024-10-30 23:09:52
2,37,0,2024-10-30 23:09:52
2,38,0,2024-10-30 23:10:00
2,39,0,2024-10-30 23:10:01
2,40,0,2024-10-30 23:10:01
2,41,0,2024-10-30 23:10:02
2,42,-1,2024-10-30 23:10:03
2,43,-2,2024-10-30 23:10:03
2,44,0,2024-10-30 23:10:06
2,45,0,2024-10-30 23:10:09
2,46,-1,2024-10-30 23:10:12
2,47,0,2024-10-30 23:10:13
2,48,0,2024-10-30 23:10:13
2,49,0,2024-10-30 23:10:16
2,50,0,2024-10-30 23:10:17
2,51,0,2024-10-30 23:10:18
2,52,-2,2024-10-30 23:10:19
2,53,0,2024-10-30 23:10:20
2,54,0,2024-10-30 23:10:21
2,55,0,2024-10-30 23:10:27
2,56,-2,2024-10-30 23:10:28
2,57,0,2024-10-30 23:10:29
2,58,0,2024-10-30 23:10:29
2,59,-1,2024-10-30 23:10:35
2,60,1,2024-10-30 23:10:36
2,61,0,2024-10-30 23:10:39
2,62,-1,2024-10-30 23:10:40
2,63,0,2024-10-30 23:10:41
2,64,-2,2024-10-30 23:10:46
2,65,0,2024-10-30 23:10:47
2,66,0,2024-10-30 23:10:48
2,67,-2,2024-10-30 23:10:49
2,68,0,2024-10-30 23:10:52
2,69,-2,2024-10-30 23:11:00
2,70,0,2024-10-30 23:11:01
2,71,0,2024-10-30 23:11:02
2,72,0,2024-10-30 23:11:02
2,73,0,2024-10-30 23:11:03
2,74,0,2024-10-30 23:11:04
2,75,0,2024-10-30 23:11:13
2,76,0,2024-10-30 23:11:13
2,77,1,2024-10-30 23:11:14
2,78,-1,2024-10-30 23:11:17
2,79,-2,2024-10-30 23:11:17
2,80,-2,2024-10-30 23:11:18
2,81,0,2024-10-30 23:11:26
2,82,-2,2024-10-30 23:11:27
2,83,0,2024-10-30 23:11:27
2,84,0,2024-10-30 23:11:28
2,85,0,2024-10-30 23:11:29
2,86,0,2024-10-30 23:11:29
2,87,-1,2024-10-30 23:11:30
2,88,0,2024-10-30 23:11:35
2,89,0,2024-10-30 23:11:36
2,90,0,2024-10-30 23:11:37
2,91,0,2024-10-30 23:11:37
2,92,0,2024-10-30 23:11:40
2,93,0,2024-10-30 23:11:41
2,94,0,2024-10-30 23:11:41
2,95,-2,2024-10-30 23:11:46
2,96,0,2024-10-30 23:11:47
2,97,0,2024-10-30 23:11:48
2,98,-2,2024-10-30 23:11:49
2,99,0,2024-10-30 23:11:52
2,100,0,2024-10-30 23:11:53
2,101,0,2024-10-30 23:11:56
2,102,0,2024-10-30 23:12:00
2,103,0,2024-10-30 23:12:01
2,104,0,2024-10-30 23:12:02
2,105,0,2024-10-30 23:12:03
2,106,1,2024-10-30 23:12:04
2,107,-1,2024-10-30 23:12:04
2,108,0,2024-10-30 23:12:10
2,109,0,2024-10-30 23:12:14
2,110,0,2024-10-30 23:12:14
2,111,1,2024-10-30 23:12:15
2,112,0,2024-10-30 23:12:18
2,113,0,2024-10-30 23:12:19
2,114,0,2024-10-30 23:12:22
2,115,-1,2024-10-30 23:12:27
2,116,0,2024-10-30 23:12:28
2,117,0,2024-10-30 23:12:28
2,118,0,2024-10-30 23:12:29
2,119,0,2024-10-30 23:12:30
2,120,0,2024-10-30 23:12:30
2,121,0,2024-10-30 23:12:35
2,122,-2,2024-10-30 23:12:36
2,123,-2,2024-10-30 23:12:37
2,124,0,2024-10-30 23:12:38
